id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49493100,Amsterdam Forest Hotel: Comfort Double Room,398265371,Amsterdam Forest Hotel,,Buitenveldert - Zuidas,52.31852,4.85758,Private room,167,1,35,2022-05-26,2.63,4,321,29,
2562204,Cozy Bedroom in a Picturesque House,5236191,Don,,Noord-West,52.42989,4.92139,Private room,50,2,277,2022-05-19,2.79,1,14,17,
29979667,2 Room Apartment 70m2 | Near Amsterdam & Schiphol,174174070,Amrath,,De Aker - Nieuw Sloten,52.33319,4.7981,Private room,299,1,6,2022-04-18,0.17,6,362,4,
35345411,modern family house in Amsterdam southern suburb,5824106,Dmitri,,Buitenveldert - Zuidas,52.3028,4.853,Entire home/apt,225,2,18,2022-05-29,0.50,1,218,5,
19139020,Sitting at the dock of the bay,3040748,Henk,,Noord-Oost,52.42331,5.02311,Private room,127,2,5,2022-04-27,0.10,13,355,1,
20385270,Amsterdam Farm Cottage,85831122,Linda & Arjan,,IJburg - Zeeburgereiland,52.34031,4.99802,Entire home/apt,273,1,92,2022-05-15,1.63,3,297,9,0384 ECEC F88C 9966 CC3B
52998236,EuroParcs Poort van Amsterdam for 8 persons.,150438407,Lena - Interhome Group,,Noord-Oost,52.42763,5.0742,Entire home/apt,15,1,3,2022-04-22,1.61,2,199,3,
721551,Lakeside appartment near Amsterdam,3725324,Marijke,,Noord-Oost,52.41881,5.0701,Entire home/apt,180,5,45,2022-05-25,0.39,1,108,7,
35284613,Waterfront family villa Amsterdam Waterland,145684769,Bas,,Noord-Oost,52.41831,5.07008,Entire home/apt,220,7,2,2020-07-14,0.06,1,221,0,
28250151,Family house in village near Amsterdam city center,18099340,Eric,,Bijlmer-Centrum,52.2685,4.97529,Entire home/apt,300,5,20,2021-05-07,0.50,1,21,0,
11619482,Charming and Picturesque House,38901478,Patty,,Buitenveldert - Zuidas,52.31053,4.85033,Entire home/apt,299,2,30,2022-05-29,0.41,1,19,2,
30230156,Ground floor apartment close to RAI and Amsterdam,227023637,Taco & Blanche,,Buitenveldert - Zuidas,52.32,4.86487,Entire home/apt,294,6,3,2022-04-20,0.08,1,132,2,
2667099,house in Amsterdam+free parking,13652696,Nicole,,Buitenveldert - Zuidas,52.32146,4.85427,Entire home/apt,200,4,12,2019-10-22,0.12,1,155,0,
53329944,First Email EU Study to change Check In&OutTime8m2,431774681,Wisnu,,Watergraafsmeer,52.33048,4.93527,Private room,53,11,0,,,4,247,0,
21444254,Spacious cosy house ideal for visiting Amsterdam,70797965,Sharon,,Buitenveldert - Zuidas,52.31731,4.8662,Entire home/apt,275,4,6,2019-10-21,0.11,1,169,0,
576733639859586175,Weslley’s home,239395642,Weslley,,Osdorp,52.38197,4.74311,Private room,80,1,1,2022-04-14,0.57,1,279,1,
587228,Guesthouse close to amsterdam,2864538,Edith,,Noord-Oost,52.44068,4.95268,Entire home/apt,95,2,25,2022-03-06,0.26,2,290,3,
24216684,Idyllic farmhouse in the countryside of Amsterdam,182569985,Hans And Marion,,Noord-Oost,52.42818,4.93862,Private room,85,2,36,2022-04-24,0.74,1,18,5,
21766188,Amsterdam's finest Skyline Apartment,25954396,Melissa,,Watergraafsmeer,52.34662,4.96149,Entire home/apt,200,5,0,,,1,7,0,0384 39C0 1398 F5FF 6316
6770035,Familyhome near lively Amsterdam,35447050,Thijs,,Bijlmer-Centrum,52.32565,4.93856,Entire home/apt,120,5,38,2022-05-06,0.45,1,139,4,
28769092,Cityden Aparthotels | Studio with Murphy Bed,214764531,Cityden,,Buitenveldert - Zuidas,52.31812,4.87137,Private room,183,1,104,2022-04-21,2.49,5,344,26,
50193216,B&B in the Wetlands near Amsterdam -rent a Boat,405106044,Liesbeth,,Noord-Oost,52.420921,5.065527,Private room,105,3,1,2022-05-30,1,2,320,1,
14309637,Studio aan woonboot aan rand van Amsterdam,10742090,Adri,,Noord-Oost,52.42946,4.97447,Entire home/apt,148,2,238,2022-05-25,3.38,1,199,14,
52878730,Amstelveen house on the park,79038261,Eduard,,Buitenveldert - Zuidas,52.30877,4.8649,Entire home/apt,250,3,2,2022-05-04,1.22,1,35,2,
53635673,FirstEmail EU STUDY to change Check In&OutTime 8m2,431774681,Wisnu,,Watergraafsmeer,52.32985,4.9333,Private room,50,6,0,,,4,247,0,
50862424,Spacious & convenient stay in Amsterdam South,407472735,Rogier,,Buitenveldert - Zuidas,52.32066,4.88076,Entire home/apt,139,1,50,2022-06-01,4.60,7,139,50,
28769068,Cityden Aparhotels | Studio,214764531,Cityden,,Buitenveldert - Zuidas,52.31706,4.87178,Private room,184,1,22,2022-04-27,0.53,5,348,8,
6632081,Family city house with forest view,7231806,Laurette,,Buitenveldert - Zuidas,52.31729,4.85038,Entire home/apt,235,6,3,2017-08-26,0.04,1,66,0,
11518566,"Anna's Voorhuis, Amsterdam, Countryside",60719889,Femke,,Gaasperdam - Driemond,52.27986,5.00615,Entire home/apt,273,2,108,2022-05-21,1.45,1,265,8,
593891261618435959,Heerlijk familiehuis met grote tuin in Abcoude,16503021,Kyra,,Bijlmer-Centrum,52.2692,4.97019,Entire home/apt,190,6,0,,,1,179,0,
10311085,Sunny family house in village next to Amsterdam,34528706,Barbara,,Bijlmer-Centrum,52.26858,4.96943,Entire home/apt,145,3,6,2020-07-25,0.16,1,89,0,
50486260,Unieke locatie met boot in historisch dorp,13840690,Catherine,,Bijlmer-Centrum,52.27053,4.97346,Entire home/apt,475,5,0,,,1,16,0,
621515446402710188,Amstelveen home 15 min from Amsterdam center,36585158,Micha,,Buitenveldert - Zuidas,52.31139,4.86859,Entire home/apt,150,10,0,,,1,15,0,
40905054,Comfortable Triple Room near Schiphol (Free Airport Shuttle),261757289,Corendon Village Hotel Amsterdam,,De Aker - Nieuw Sloten,52.32821,4.78629,Private room,198,1,0,,,11,260,0,
40906668,Luxurious Junior Suite near Airport (Free Shuttle),261757289,Corendon Village Hotel Amsterdam,,De Aker - Nieuw Sloten,52.32938,4.78559,Private room,210,1,3,2021-10-17,0.14,11,323,2,
28020264,Private guesthouse,48784793,Rob,,Bijlmer-Centrum,52.27162,4.97303,Entire home/apt,130,2,49,2022-04-18,1.10,1,63,7,
2306793,farmhouse close to amsterdam,2864538,Edith,,Noord-Oost,52.43435,4.95303,Entire home/apt,160,14,6,2020-08-17,0.12,2,156,0,
40905997,Luxurious Superior Suite near Airport (Free Airport Shuttle),261757289,Corendon Village Hotel Amsterdam,,De Aker - Nieuw Sloten,52.32936,4.78712,Private room,226,1,6,2021-06-04,0.21,11,322,0,
3011858,Typical terraced farmhouse,15348352,"Saskia, Wim, Johan, Jolande, Ina",,Gaasperdam - Driemond,52.29565,5.00817,Entire home/apt,178,2,314,2022-06-04,3.22,1,247,49,
37103679,Comfortable family house near Amsterdam,135535578,Kathy,,Noord-West,52.43558,4.87546,Entire home/apt,193,2,7,2020-02-16,0.21,1,50,0,
33092917,Cityden | 1-Bedroom Apartment | Aparthotel,212230814,Cityden,,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,290,1,66,2022-05-21,1.71,5,203,31,
51418830,"Guesthouse close to nature & A'dam, free parking.",18860899,Monique & Chris,,Noord-Oost,52.43529,4.99907,Entire home/apt,114,3,14,2022-05-30,1.42,1,102,14,
33950278,Modern fam. house nearby Amsterdam - max 2 adults,31016826,Marleen,,Noord-West,52.42753,4.92856,Entire home/apt,350,7,0,,,1,177,0,
41789299,Sleepover Diemen,330172196,Caroline,,Watergraafsmeer,52.33987,4.96307,Entire home/apt,90,2,80,2022-06-01,3.59,1,239,67,0384 FEAD B76D 3A44 8E2E
15656343,Beautiful house next to the city center,197138,Costanza,,Buitenveldert - Zuidas,52.30549,4.86524,Entire home/apt,175,2,12,2019-01-01,0.18,1,155,0,
40944828,Beautiful designed house next to Amsterdam,6351700,Myrthe,,Gaasperdam - Driemond,52.31884,5.03735,Entire home/apt,149,2,11,2021-10-25,0.38,1,11,5,
26527398,Lovely family house 12 min from Amsterdam,199514652,Miriam,,Noord-Oost,52.42935,4.99937,Entire home/apt,149,3,3,2019-07-30,0.06,1,84,0,
52907718,Spacious 5-bedroom house in Amsterdam countryside,90630157,Martijn,,Noord-Oost,52.42701,4.96292,Entire home/apt,349,2,11,2022-05-08,1.52,1,197,11,
29499599,Magnifique apartment Oostzaan,89273051,Martin&Tina,,Noord-West,52.43318,4.88139,Entire home/apt,181,3,0,,,4,118,0,
43557102,Indoor Camping Amsterdam! Modern Vintage kamer,347547240,Outside,,Bijlmer-Centrum,52.32653,4.93103,Private room,149,1,8,2021-10-10,0.39,4,208,5,
50973991,Romantisch vrijstaand dijkhuis nabij Amsterdam,276344720,Kim,,Noord-Oost,52.4344,4.99142,Entire home/apt,175,3,1,2021-08-07,0.10,1,216,1,
36291998,Chalet Spaarnwoude (bij Amsterdam en Haarlem),10908127,Angele,,Geuzenveld - Slotermeer,52.3961,4.75514,Entire home/apt,109,10,4,2019-10-25,0.11,1,30,0,
623889535522552113,Mooi hoekhuis met tuin en parkeren op eigen oprit,22575310,Jael,,Noord-West,52.43532142578825,4.875233817468018,Entire home/apt,102,14,0,,,1,184,0,
35377658,Nice spacious house near Schiphol and citycentre,28292058,Momo,,Osdorp,52.37645,4.75598,Entire home/apt,204,2,83,2022-06-04,2.40,2,284,30,
44174765,Private room at a lake - 2nd Floor/ with a huge tv,114132046,Sven,,Watergraafsmeer,52.33896,4.95371,Private room,47,14,5,2022-05-28,2.24,3,83,5,0384 0D6B 6163 D0BF AD92
49493264,Amsterdam Forest Hotel: Comfort Single Room,398265371,Amsterdam Forest Hotel,,Buitenveldert - Zuidas,52.3165,4.85604,Private room,155,1,31,2022-05-14,2.38,4,330,30,
36438581,Chalet for rent near Amsterdam at  Spaarnwoude,48492755,Verhuurbureau,,Geuzenveld - Slotermeer,52.39626,4.75669,Entire home/apt,120,3,9,2020-03-12,0.25,2,3,0,
50824952,"Apartamento Amsterdam, con parking gratuito.",21550747,Ainara,,Bijlmer-Centrum,52.3288,4.93817,Entire home/apt,200,1,3,2021-08-26,0.30,1,17,3,
17229501,Watergang (omgeving Amsterdam-Noord),116047307,Marjolein,,Noord-Oost,52.42639,4.95008,Private room,70,2,280,2022-06-02,4.39,1,57,47,
43485252,Nice studio near Amsterdam citycentre and Schiphol,28292058,Momo,,Osdorp,52.37541,4.75594,Entire home/apt,99,2,3,2022-04-25,1.84,2,274,3,
19514961,Heerlijk vakantiehuisje in de natuur,6709960,Esther,,Gaasperdam - Driemond,52.27848,4.98515,Entire home/apt,150,2,211,2022-06-03,3.51,3,115,34,
41284714,Rooftop,144593639,Angèle,,Bijlmer-Centrum,52.27252,4.97406,Entire home/apt,175,2,10,2022-05-27,0.61,2,291,9,
594698265684708341,Woning in Abcoude nabij Centrum/TRAIN 500 MTR,9517101,Nico,,Bijlmer-Centrum,52.27237,4.97956,Entire home/apt,56,7,0,,,2,29,0,
12781745,Bed & Breakfast Badhoevedorp,69552348,Alex,,De Aker - Nieuw Sloten,52.33773,4.79284,Private room,65,1,118,2020-03-13,1.60,1,224,0,
37902745,Fully Furnished Apartment near the Airport (Free Shuttle),261757289,Corendon Village Hotel Amsterdam,,De Aker - Nieuw Sloten,52.32791,4.78562,Entire home/apt,207,1,15,2022-04-24,0.51,11,285,9,
24841425,Beautiful house near by Amsterdam,18532615,Kalina,,De Aker - Nieuw Sloten,52.33451,4.79228,Entire home/apt,181,3,5,2019-06-16,0.10,1,0,0,
3287537,Cosy dike-house  near Amsterdam,16612806,Thomas & Inge,,Buitenveldert - Zuidas,52.32546,4.81914,Entire home/apt,125,5,48,2019-08-06,0.50,1,218,0,
33521588,Complete House; Amsterdam (10min) Zandvoort (30)!,73609793,Jappie,,De Aker - Nieuw Sloten,52.33203,4.78227,Entire home/apt,249,4,12,2022-05-30,0.33,1,219,2,
2203816,"Private loft, stunning view about canal Smal Weesp",10622979,Annemiek,,Gaasperdam - Driemond,52.30836,5.02966,Private room,68,70,55,2019-12-27,0.76,2,137,0,
27981057,Beautiful house on the edge of Amsterdam,1657769,Celine,,De Aker - Nieuw Sloten,52.33812,4.79236,Entire home/apt,175,5,9,2022-04-26,0.20,1,152,4,
46032528,"Major Family house with wide views, near Amsterdam",7593677,Eva,,Noord-Oost,52.43549,5.00127,Entire home/apt,280,4,4,2022-04-28,0.37,1,231,4,
49680833,Modern 1 bed flat 55m2 close to Amsterdam centre,63762821,Judith,,Bijlmer-Centrum,52.32802,4.93842,Entire home/apt,145,2,13,2022-06-01,1.17,1,10,13,
52919823,Luxury family house with garden near Amsterdam,20073855,Roos,,Buitenveldert - Zuidas,52.31396,4.84601,Entire home/apt,380,5,2,2022-01-06,0.38,1,28,2,
38821250,Room in quiet area (Free parking),20410567,Hüsnü,,Bijlmer-Oost,52.33725,4.97026,Private room,140,2,23,2022-05-29,1.08,1,4,21,0384 21E1 8924 0764 6A7A
29979592,Studio 25m2 | Near Amsterdam & Schiphol,174174070,Amrath,,De Aker - Nieuw Sloten,52.33337,4.79696,Private room,206,1,15,2022-01-02,0.38,6,365,12,
593898419057517482,Large room in modern apt close to Amsterdam centre,54930118,Wahid,,Bijlmer-Oost,52.33732,4.97119,Private room,81,2,8,2022-05-30,4.62,2,344,8,0384 E811 85D5 10B7 66F1
41676821,Lovely family home close to Amsterdam,327763903,Maddie,,Buitenveldert - Zuidas,52.32025,4.86006,Entire home/apt,350,30,0,,,1,16,0,
29553447,Fantastische locatie tussen Amsterdam en Schiphol.,9899986,Frank,,Buitenveldert - Zuidas,52.3256,4.81751,Entire home/apt,143,4,60,2022-05-23,1.48,1,11,16,
47775661,Aparthotel Adagio I 2 Bedroom Apartment,384216171,Aparthotel Adagio Amsterdam City,,Buitenveldert - Zuidas,52.318428,4.870775,Entire home/apt,159,4,0,,,5,0,0,
6621505,Beautiful apartment on ground floor near Amsterdam,31010668,Gert-Jan,,Noord-Oost,52.42745,4.94256,Entire home/apt,106,4,45,2020-02-25,0.61,2,300,0,
43475436,Parkview,144593639,Angèle,,Bijlmer-Centrum,52.27213,4.97466,Entire home/apt,175,3,10,2022-04-27,0.44,2,239,5,
50957764,Rural guest cottage in nature  next to Amsterdam,913437,Yael,,Noord-Oost,52.42393,4.94975,Entire home/apt,150,3,4,2022-05-28,0.39,2,11,4,
37894407,Furnished Apartment near the Airport (Disability),261757289,Corendon Village Hotel Amsterdam,,De Aker - Nieuw Sloten,52.32836,4.78521,Entire home/apt,206,1,3,2021-11-30,0.10,11,325,1,
24503914,Typical thirties house in city centre,50815116,Astrid,,Buitenveldert - Zuidas,52.30945,4.85696,Entire home/apt,150,3,18,2019-08-19,0.36,1,244,0,
25889250,Studio for two,194533591,Myriam,,Noord-West,52.4328,4.8799,Entire home/apt,70,2,133,2022-05-26,2.75,1,179,33,
29254351,Modern Cottage very near Amsterdam,220400562,Haico,,Noord-Oost,52.43295,4.99504,Entire home/apt,128,2,146,2022-05-29,3.33,1,170,36,
626727758121741647,Relaxing quiet bedroom with all the place you need,3204358,Rabea,,Watergraafsmeer,52.3343964267761,4.941425258169522,Private room,100,1,0,,,3,233,0,
38251744,Appartament Magnifique: A hidden gem on the fields,4926033,Abraham,,Noord-West,52.43216,4.88112,Entire home/apt,79,2,32,2022-05-29,0.95,1,148,16,
1910692,Unique Dyke House near Amsterdam,9893468,Miriam,,Noord-Oost,52.43076,4.98203,Entire home/apt,168,3,31,2022-05-28,0.33,1,128,9,
606455633269754357,"Zeer rustig gelegen huis, met tuin aan water",434264459,Ward,,Noord-West,52.42910611458712,4.901186189013109,Entire home/apt,125,7,1,2022-05-04,0.91,1,27,1,
48338939,"Great guesthouse with fireplace, terrace & view",390191226,Anne Mieke,,Noord-Oost,52.42884,4.96793,Entire home/apt,126,2,56,2022-05-25,3.68,1,3,44,
43174633,Boathouse,48753127,Eva,,Noord-Oost,52.42992,4.99894,Entire home/apt,135,1,167,2022-06-04,6.57,1,212,81,
39333210,Fabulous guesthouse 15 min from Amsterdam.,276787388,Tirsa,,Noord-West,52.44143,4.87469,Entire home/apt,107,1,81,2022-05-31,2.71,1,61,59,
1100198,Country&waterside Cottage Amsterdam,6043667,Margot,,Noord-Oost,52.42865,4.96402,Entire home/apt,80,2,222,2022-06-03,2.01,1,245,23,
43575751,Indoor Camping Amsterdam! Classic Fantastic kamer,347547240,Outside,,Bijlmer-Centrum,52.32653,4.93103,Private room,133,1,15,2022-02-20,1.31,4,184,15,
50335658,Safaritent,347867197,Jacqueline,,Gaasperdam - Driemond,52.28237,5.00526,Entire home/apt,56,3,3,2021-08-25,0.29,4,60,3,
50359331,Luxe overnachten dichtbij Amsterdam en 't Twiske,406728648,Mike & Manon,,Noord-West,52.4216,4.90868,Entire home/apt,135,2,26,2022-06-01,2.45,1,199,26,
24471898,Family house nearby Amsterdam in front of station,9678732,Kristel,,Bijlmer-Centrum,52.27714,4.97784,Entire home/apt,275,5,9,2022-05-11,0.18,1,9,1,
545508885547853924,De Praktijk,441312475,Edith,,Noord-Oost,52.43078184484798,4.9973133142114845,Entire home/apt,144,2,3,2022-05-29,3,1,285,3,
33293787,Luxury appartment near Amsterdam authentic village,250750735,Mats,,Noord-West,52.42902,4.91289,Entire home/apt,120,5,68,2022-05-21,1.78,1,46,11,
48537492,2-bedroom apartment for couple (with kids),14259247,Jeroen,,Gaasperdam - Driemond,52.31653,5.02972,Entire home/apt,115,2,1,2021-03-29,0.07,1,20,0,
550401,Beautiful home close to Amsterdam,2705222,Maya,,Buitenveldert - Zuidas,52.30611,4.86426,Entire home/apt,140,59,13,2021-12-20,0.12,1,182,2,
576673018428788638,"Familyhome with a big garden 
and free parking",12463318,Fons,,Bijlmer-Oost,52.3329782186365,4.973074063565542,Entire home/apt,250,2,0,,,1,243,0,0384 2037 40C2 0775 C154
22176775,"Cozy cottage, 15 minutes to Amsterdam by bus!",30917606,Wald,,Noord-Oost,52.43201,4.99908,Entire home/apt,89,7,24,2022-04-24,0.47,1,35,2,
33092943,Cityden | 2-Bedroom Apartment | Aparthotel,212230814,Cityden,,Buitenveldert - Zuidas,52.30206,4.86954,Entire home/apt,376,1,77,2022-05-26,2.00,5,195,58,
41881450,"Private, with a personal touch/B&B/5 min. to A'dam",331180172,Caroline,,Buitenveldert - Zuidas,52.30839,4.86858,Entire home/apt,160,2,2,2022-04-20,0.10,1,225,1,
30152858,Guesthouse met tuin vlakbij Amsterdam,226545312,Karin,,Noord-Oost,52.4365,4.99436,Entire home/apt,100,2,127,2022-05-30,2.99,1,280,44,
605481931318010161,Modern huis met tuin en veranda vlakbij Amsterdam,87412631,Billie,,Buitenveldert - Zuidas,52.30476,4.85363,Entire home/apt,225,7,0,,,1,55,0,
41942844,Modern spacious family home in Amstelveen,25848478,Brett,,Buitenveldert - Zuidas,52.30913,4.86242,Entire home/apt,250,5,0,,,1,11,0,
31852191,"Out of Amsterdam, River Apartment close to City",93495880,Philipp,,Noord-Oost,52.42933,4.97788,Entire home/apt,104,4,32,2022-05-30,0.80,1,258,9,
50630755,Beautiful and stylish cottage near water,409072977,Lisette,,Noord-Oost,52.43048,4.99775,Entire home/apt,144,2,28,2022-05-24,2.83,1,142,28,
5080215,Prachtige woning in Amsterdamse stijl + ruime tuin,26173892,Bart-Jan,,Gaasperdam - Driemond,52.31776,5.03894,Entire home/apt,234,2,0,,,1,47,0,
41971923,Great ground floor room for 2 Amsterdam,138369331,Peter,,Watergraafsmeer,52.33533,4.93118,Private room,71,2,0,,,20,0,0,Exempt
15005354,Perfect family home near Amsterdam,46437958,Gea,,Buitenveldert - Zuidas,52.30863,4.8669,Entire home/apt,195,4,17,2021-08-16,0.25,1,12,2,
22966959,Spacious family house close to Amsterdam.,15053285,Kati,,Buitenveldert - Zuidas,52.30234,4.85084,Entire home/apt,201,3,22,2021-10-25,0.42,1,61,3,
30154353,Dijk 450 schiphol airport,226555464,Gerrit Willem,,Buitenveldert - Zuidas,52.31697,4.81731,Entire home/apt,42,2,83,2022-01-05,1.96,1,0,8,
17447776,BNB Amsterdam Schiphol,118098843,Hans & Marloes,,De Aker - Nieuw Sloten,52.33375,4.80033,Entire home/apt,81,1,304,2022-05-30,4.82,1,282,39,
27849984,Gardenhouse bordering Amsterdam - PATIO PRIMA!,50559153,Sandra,,De Aker - Nieuw Sloten,52.33705,4.79517,Entire home/apt,96,2,161,2022-06-01,3.60,1,252,56,
29183689,Stay Urban luxury studio (5 min from A'dam),6310114,Lieke,,De Aker - Nieuw Sloten,52.3327,4.77105,Entire home/apt,123,2,99,2022-06-03,2.59,1,91,34,
32948461,Ruime woning van 2 tot 4 gasten met gratis fietsen,247938953,Niels En Elly,,De Aker - Nieuw Sloten,52.3466,4.77607,Entire home/apt,108,3,173,2022-06-03,4.41,1,273,53,
27359118,"The STAR  private place,  private garden Amsterdam",128620157,Marionne,,De Aker - Nieuw Sloten,52.33935,4.78198,Entire home/apt,90,2,162,2022-06-03,3.68,3,137,34,
1512968,NEAR AMSTERDAM: Private appartment!,8079371,Joke,,Noord-Oost,52.43572,4.9982,Entire home/apt,90,2,65,2019-10-19,0.66,1,81,0,
23845191,DREAMCATCHER private place private gardenAmsterdam,128620157,Marionne,,De Aker - Nieuw Sloten,52.34144,4.78145,Entire home/apt,103,2,199,2022-05-29,3.97,3,148,43,
24426321,"The DREAM private place, private garden Amsterdam",128620157,Marionne,,De Aker - Nieuw Sloten,52.34148,4.78262,Entire home/apt,108,2,202,2022-06-02,4.04,3,148,47,
19234705,Volledig appartement  met sauna,134663088,Keimpe,,De Aker - Nieuw Sloten,52.33405,4.78067,Entire home/apt,125,2,2,2022-05-29,2,1,315,2,
1234621,"Studio near Amsterdam, free parking",6731177,Victoria,,De Aker - Nieuw Sloten,52.33851,4.79172,Entire home/apt,65,1,19,2022-05-09,0.18,1,232,7,
2343204,"Tiny Ibis house near Amsterdam, free parking",1730835,Sylvia,,De Aker - Nieuw Sloten,52.338619,4.791343,Entire home/apt,113,2,3,2022-05-25,3,1,52,3,
32985440,Countryside cottage  nearby Amsterdam,248250296,Brigitte,,Noord-Oost,52.44014,4.98411,Entire home/apt,152,2,58,2022-05-16,1.52,1,110,18,
6525679,Spacious fam. house near Amsterdam,34129441,Saskia,,De Aker - Nieuw Sloten,52.34026,4.78438,Entire home/apt,400,5,3,2018-12-28,0.04,1,123,0,
